source,source_key,entity_type,release_window,window_start,window_end,entity_id,num_docs,inferred_log_docs,log_doc_rate
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,ManifoldCF,2,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MariaDB ColumnStore,166,24,0.144578
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MariaDB Connector/C,17,7,0.411765
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MariaDB Connector/C++,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MariaDB Connector/J,28,7,0.250000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MariaDB Connector/ODBC,11,2,0.181818
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MariaDB Connector/Python,10,2,0.200000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MariaDB Connector/node.js,8,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MariaDB Foundation Development,56,9,0.160714
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MariaDB MaxScale,341,7,0.020528
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MariaDB Server,800,409,0.511250
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Marvell DPU Collaboration,11,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Maven (Moved to GitHub Issues),53,11,0.207547
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Maven Doxia Tools (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Maven Indexer (Moved to GitHub Issues),14,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Maven Resolver (Moved to GitHub Issues),6,1,0.166667
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Maven Shared Components,3,1,0.333333
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Maven Wagon (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Maven Wrapper (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MicroShift,157,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Migration Platform,92,9,0.097826
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Migration Toolkit for Applications,789,169,0.214195
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Migration Toolkit for Virtualization,696,70,0.100575
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,ModeShape,80,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MongoDB Database Tools,66,13,0.196970
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MongoDB MCP Server,152,3,0.019737
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MongoDB Shell,428,313,0.731308
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MongoDB for IntelliJ Plugin,47,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Mongoid,29,4,0.137931
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Motor,15,4,0.266667
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Multiple Architecture Enablement,67,4,0.059701
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MyFaces Core,9,2,0.222222
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MyFaces Tobago,26,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,MyFaces Tomahawk,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Network Edge,93,1,0.010753
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Network Hardware Enablement,99,5,0.050505
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Network Observability,114,12,0.105263
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,NiFi Improvement Proposal,4,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Node.js Driver,186,4,0.021505
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Nutch,14,2,0.142857
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OCMUI ,322,6,0.018634
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OCP Technical Release Team,169,12,0.071006
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,ODATA,3,1,0.333333
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OFBiz,59,8,0.135593
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OPCT ,4,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,ORC,96,3,0.031250
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Observability Documentation,254,1,0.003937
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Observability UI,177,5,0.028249
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Observability and Data Analysis Program,44,1,0.022727
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Olingo,5,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,On Prem Networking,27,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Open Data Hub,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenJDK,75,3,0.040000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenJPA,6,1,0.166667
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenNLP,38,1,0.026316
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenOffice,1,1,1.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift API Server,4,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift API for Data Protection,550,85,0.154545
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Application Platform Engineering,95,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Authentication,5,1,0.200000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Autoscaling,71,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Bugs,2988,1082,0.362115
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Builds,103,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Cloud,158,2,0.012658
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Cloud Credential Operator,40,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Console,183,1,0.005464
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Container Platform (OCP) Strategy,231,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Core Networking,346,3,0.008671
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Data Foundation Request For Enhancement,24,5,0.208333
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Edge,30,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Etcd,24,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift GitOps,467,23,0.049251
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Hive,60,3,0.050000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Image Registry,4,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Installer,198,1,0.005051
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Jenkins,28,1,0.035714
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Kueue,109,1,0.009174
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Logging,521,36,0.069098
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Migration Toolkit for Containers,18,5,0.277778
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Monitoring,116,12,0.103448
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Node,267,7,0.026217
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Over the Air,74,12,0.162162
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Pipelines,535,37,0.069159
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Request For Enhancement,424,3,0.007075
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Service Mesh,896,13,0.014509
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Specialist Platform Team,269,7,0.026022
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Storage,167,5,0.029940
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Virtualization,5435,204,0.037534
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Windows Containers,43,4,0.093023
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenShift Workloads,22,1,0.045455
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenStack Strategy,99,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenStack as Infra,145,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,OpenWebBeans,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Openmeetings,7,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Openshift sandboxed containers,220,20,0.090909
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Operator Ecosystem,2,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Operator Runtime,237,4,0.016878
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Opsgenie,31,1,0.032258
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Origin Community Distribution of Kubernetes,40,3,0.075000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,PDFBox,60,15,0.250000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,PHP Driver: Extension,37,1,0.027027
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,PHP Driver: Library,41,2,0.048780
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,PHP ORMs,49,2,0.040816
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Performance and Scale for AI Platforms,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Phoenix,98,9,0.091837
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Phoenix Omid,5,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Pig,4,1,0.250000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Podling Suitable Names Search,7,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Product Technical Learning,393,15,0.038168
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Proforma Server & Data Centre,10,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Project Quay,244,29,0.118852
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Python Driver,147,38,0.258503
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Python Integrations,122,23,0.188525
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,"Qbs (""Cubes"")",12,3,0.250000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qpid,19,4,0.210526
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qpid JMS,6,1,0.166667
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qpid Proton,9,1,0.111111
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qt,2341,572,0.244340
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qt 3D Studio,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qt Bridges,26,1,0.038462
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qt Creator,447,82,0.183445
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qt Design Studio,411,12,0.029197
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qt Installer Framework,43,4,0.093023
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qt Project Website,8,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qt Quality Assurance Infrastructure,176,10,0.056818
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qt Tools for Android,98,14,0.142857
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qt Visual Studio Tools,11,3,0.272727
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qt WebBrowser,3,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Qt for Python,68,30,0.441176
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Quarkus,257,5,0.019455
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Quarkus Documentation,143,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,RDO Project,6,2,0.333333
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,RESTEasy,23,2,0.086957
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,RH,9,1,0.111111
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,RH Developer Hub Planning,86,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,RHEL,2890,832,0.287889
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,RHEL Conversions,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,RHEL Documentation,69,3,0.043478
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,RHEL Performance,9,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,RHEL Testing,257,48,0.186770
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,RHEL in Cloud,6,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,RHOS Request for Features,35,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,RHTAP UI,49,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Ranger,97,5,0.051546
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Ratis,39,7,0.179487
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat 3scale API Management,68,6,0.088235
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Advanced Cluster Management,1702,109,0.064042
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Advanced Cluster Security,971,3,0.003090
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Build of Apache Camel for Quarkus,29,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Data Grid,52,2,0.038462
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Developer Hub Bugs,285,41,0.143860
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Directory Server,1,1,1.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Enterprise Linux AI,311,43,0.138264
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Insights Engineering,15,5,0.333333
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Insights Strategy,8,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Internal Developer Platform,1160,36,0.031034
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Offline Knowledge Portal,21,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat OpenShift Control Planes,4,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat OpenShift Dev Spaces (formerly CodeReady Workspaces),134,12,0.089552
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat OpenStack Services on OpenShift,1966,197,0.100203
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Service Interconnect (Skupper),37,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat Workload Availability,48,5,0.104167
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat build of Apache Camel,31,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat build of Apache Camel for Spring Boot,74,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Red Hat build of Keycloak,166,49,0.295181
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Remoting JMX,15,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Rovo,120,5,0.041667
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Ruby Driver,37,3,0.081081
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Rust Driver,62,2,0.032258
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,SAML for Atlassian Data Center,5,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Sakai,427,73,0.170960
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Samza,1,1,1.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Santuario,2,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Satellite,2386,396,0.165968
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Secret Store CSI for Red Hat OpenShift,130,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Security Data,17,1,0.058824
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Server Deployments and Scale,5,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Serverless logic,73,14,0.191781
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,ServiceMix,21,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Sidecar for Apache Cassandra,96,4,0.041667
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Sling,151,8,0.052980
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Solr,133,18,0.135338
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Sourcetree For Mac,13,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Sourcetree for Windows,45,2,0.044444
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Spark,1469,67,0.045609
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Spark Connector,3,1,0.333333
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Spatial Information Systems,3,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Spring Boot & Cloud,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Statuspage,36,1,0.027778
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Streams for Apache Kafka Console,30,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Struts 2,14,2,0.142857
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Subscription Watch,169,11,0.065089
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Subversion,2,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Subversion JIRA plugin,3,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Syncope,32,3,0.093750
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,SystemDS,34,3,0.088235
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,TEST Defect Tracking Project,7815,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,TOREE,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,TRELLO,268,4,0.014925
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Talent,2,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Tapestry 5,6,4,0.666667
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Thrift,27,4,0.148148
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Tika,66,17,0.257576
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,TinkerPop,30,5,0.166667
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,TomEE,39,2,0.051282
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Tools (JBoss Tools),3,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Undertow,37,3,0.081081
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Universal Plugin Manager,2,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Use OCPBUGS now,2,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,VCL,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,VS Code Extension,43,4,0.093023
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Virtualization Strategy,54,1,0.018519
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Visual Design,16,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Visual Studio,7,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,WINDUP ,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,WSS4J,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Web Terminal for OpenShift,6,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Weld,3,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Wicket,9,2,0.222222
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,WildFly,240,25,0.104167
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,WildFly Arquillian,5,1,0.200000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,WildFly Core,87,11,0.126437
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,WildFly EJB HTTP Client,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,WildFly Elytron,18,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,WildFly Elytron EE,9,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,WildFly Maven Plugin,5,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,WildFly OpenSSL,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,WildFly WIP,1,1,1.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,WiredTiger,731,194,0.265390
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,XMLBeans,4,2,0.500000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,XMLGraphicsCommons,2,1,0.500000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,XNIO,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Xerces,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Xerces2,14,2,0.142857
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Yetus,5,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Zeppelin,127,4,0.031496
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,Zero Trust Workload Identity Manager,58,2,0.034483
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,ZooKeeper,47,2,0.042553
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,anaconda installer,78,4,0.051282
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,jBPM,3,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,jboss.org,1,0,0.000000
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,mod_cluster,7,1,0.142857
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,must,48,7,0.145833
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,repository.jboss.org/nexus,72,7,0.097222
JIRA,jira,project,2025-05_to_2025-08,2025-05,2025-08,serf,5,0,0.000000
